Year,Année,ISO,Jurisdiction,Juridiction,Species group,"Groupe d'espèces",Tenure (En),Tenure (Fr),Volume (cubic metres) (En),Data qualifier,Volume (en mètre cube) (Fr),Qualificatifs de données
2013,2013,SK,Saskatchewan,Saskatchewan,Softwoods,Résineux,Private land,Terres privées,80000,e,80000,e
2013,2013,SK,Saskatchewan,Saskatchewan,Hardwoods,Feuillus,Provincial land,Terres provinciales,3919406,r,3919406,r
2013,2013,SK,Saskatchewan,Saskatchewan,Hardwoods,Feuillus,Private land,Terres privées,200000,e,200000,e
2013,2013,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,r,0,r
2013,2013,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Private land,Terres privées,0,e,0,e
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Softwoods,Résineux,Provincial land,Terres provinciales,,n,,n
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Softwoods,Résineux,Private land,Terres privées,,n,,n
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Hardwoods,Feuillus,Provincial land,Terres provinciales,,n,,n
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Hardwoods,Feuillus,Private land,Terres privées,,n,,n
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2013,2013,YT,Yukon,Yukon,Softwoods,Résineux,Provincial land,Terres provinciales,187000,e,187000,e
2013,2013,YT,Yukon,Yukon,Softwoods,Résineux,Private land,Terres privées,0,a,0,a
2013,2013,YT,Yukon,Yukon,Hardwoods,Feuillus,Provincial land,Terres provinciales,0,e,0,e
2013,2013,YT,Yukon,Yukon,Hardwoods,Feuillus,Private land,Terres privées,0,a,0,a
2013,2013,YT,Yukon,Yukon,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2013,2013,YT,Yukon,Yukon,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2013,2013,MB,Manitoba,Manitoba,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,MB,Manitoba,Manitoba,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,NB,New Brunswick,Nouveau-Brunswick,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,NB,New Brunswick,Nouveau-Brunswick,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,NS,Nova Scotia,Nouvelle-Écosse,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,NS,Nova Scotia,Nouvelle-Écosse,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,NU,Nunavut,Nunavut,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,NU,Nunavut,Nunavut,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,NU,Nunavut,Nunavut,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,QC,Quebec,Québec,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,QC,Quebec,Québec,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,QC,Quebec,Québec,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,SK,Saskatchewan,Saskatchewan,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,SK,Saskatchewan,Saskatchewan,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,YT,Yukon,Yukon,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,YT,Yukon,Yukon,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,YT,Yukon,Yukon,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,BC,British Columbia,Colombie-Britannique,Hardwoods,Feuillus,Provincial land,Terres provinciales,2903208,E,2903208,E
2013,2013,BC,British Columbia,Colombie-Britannique,Softwoods,Résineux,Provincial land,Terres provinciales,75394439,E,75394439,E
2013,2013,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Provincial land,Terres provinciales,,E,,E
2013,2013,BC,British Columbia,Colombie-Britannique,Softwoods,Résineux,Private land regulated,Terres privées,,u,,u
2013,2013,BC,British Columbia,Colombie-Britannique,Hardwoods,Feuillus,Private land regulated,Terres privées,,u,,u
2013,2013,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Private land regulated,Terres privées,,u,,u
2013,2013,AB,Alberta,Alberta,Softwoods,Résineux,Provincial land,Terres provinciales,19051547,a,19051547,a
2013,2013,AB,Alberta,Alberta,Hardwoods,Feuillus,Provincial land,Terres provinciales,12104704,a,12104704,a
2013,2013,AB,Alberta,Alberta,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2013,2013,AB,Alberta,Alberta,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,AB,Alberta,Alberta,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,AB,Alberta,Alberta,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,BC,British Columbia,Colombie-Britannique,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,BC,British Columbia,Colombie-Britannique,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,ON,Ontario,Ontario,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2013,2013,ON,Ontario,Ontario,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2013,2013,ON,Ontario,Ontario,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2013,2013,ON,Ontario,Ontario,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,ON,Ontario,Ontario,Hardwoods,Feuillus,Private land,Terres privées,901212,E,901212,E
2013,2013,ON,Ontario,Ontario,Softwoods,Résineux,Private land,Terres privées,900838,E,900838,E
2013,2013,ON,Ontario,Ontario,Softwoods,Résineux,Provincial land,Terres provinciales,19651219,E,19651219,E
2013,2013,ON,Ontario,Ontario,Hardwoods,Feuillus,Provincial land,Terres provinciales,10657755,E,10657755,E
2014,2014,AB,Alberta,Alberta,Hardwoods,Feuillus,Private land,Terres privées,1156749,E,1156749,E
2014,2014,AB,Alberta,Alberta,Softwoods,Résineux,Private land,Terres privées,455436,E,455436,E
2014,2014,BC,British Columbia,Colombie-Britannique,Hardwoods,Feuillus,Private land,Terres privées,221401,E,221401,E
2014,2014,BC,British Columbia,Colombie-Britannique,Softwoods,Résineux,Private land,Terres privées,5785260,E,5785260,E
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,Softwoods,Résineux,Provincial land,Terres provinciales,30000,e,30000,e
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,Softwoods,Résineux,Private land,Terres privées,270000,e,270000,e
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,Hardwoods,Feuillus,Provincial land,Terres provinciales,10000,e,10000,e
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,Hardwoods,Feuillus,Private land,Terres privées,150000,e,150000,e
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Softwoods,Résineux,Provincial land,Terres provinciales,2074685,a,2074685,a
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Softwoods,Résineux,Private land,Terres privées,844500,a,844500,a
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Hardwoods,Feuillus,Provincial land,Terres provinciales,43900,a,43900,a
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Hardwoods,Feuillus,Private land,Terres privées,10900,a,10900,a
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
2014,2014,NS,Nova Scotia,Nouvelle-Écosse,Softwoods,Résineux,Provincial land,Terres provinciales,1000000,e,1000000,e
2014,2014,NS,Nova Scotia,Nouvelle-Écosse,Softwoods,Résineux,Private land,Terres privées,4800000,e,4800000,e
2014,2014,NS,Nova Scotia,Nouvelle-Écosse,Hardwoods,Feuillus,Provincial land,Terres provinciales,400000,e,400000,e
2014,2014,NS,Nova Scotia,Nouvelle-Écosse,Hardwoods,Feuillus,Private land,Terres privées,2100000,e,2100000,e
2014,2014,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2014,2014,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Softwoods,Résineux,Provincial land,Terres provinciales,3485238,e,3485238,e
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Softwoods,Résineux,Private land,Terres privées,2267700,e,2267700,e
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Hardwoods,Feuillus,Provincial land,Terres provinciales,1819438,e,1819438,e
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Hardwoods,Feuillus,Private land,Terres privées,1481600,e,1481600,e
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2014,2014,QC,Quebec,Québec,Softwoods,Résineux,Provincial land,Terres provinciales,19983000,p,19983000,p
2014,2014,QC,Quebec,Québec,Softwoods,Résineux,Private land,Terres privées,7035878,p,7035878,p
2014,2014,QC,Quebec,Québec,Hardwoods,Feuillus,Provincial land,Terres provinciales,8757900,p,8757900,p
2014,2014,QC,Quebec,Québec,Hardwoods,Feuillus,Private land,Terres privées,8050395,p,8050395,p
2014,2014,QC,Quebec,Québec,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2014,2014,QC,Quebec,Québec,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2014,2014,MB,Manitoba,Manitoba,Softwoods,Résineux,Provincial land,Terres provinciales,5448582,e,5448582,e
2014,2014,MB,Manitoba,Manitoba,Softwoods,Résineux,Private land,Terres privées,40480,e,40480,e
2014,2014,MB,Manitoba,Manitoba,Hardwoods,Feuillus,Provincial land,Terres provinciales,2762006,e,2762006,e
2014,2014,MB,Manitoba,Manitoba,Hardwoods,Feuillus,Private land,Terres privées,563210,e,563210,e
2014,2014,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2014,2014,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2014,2014,SK,Saskatchewan,Saskatchewan,Softwoods,Résineux,Provincial land,Terres provinciales,4932354,r,4932354,r
2014,2014,SK,Saskatchewan,Saskatchewan,Softwoods,Résineux,Private land,Terres privées,80000,e,80000,e
2014,2014,SK,Saskatchewan,Saskatchewan,Hardwoods,Feuillus,Provincial land,Terres provinciales,3886587,r,3886587,r
2014,2014,SK,Saskatchewan,Saskatchewan,Hardwoods,Feuillus,Private land,Terres privées,200000,e,200000,e
2014,2014,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,r,0,r
2014,2014,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Private land,Terres privées,0,e,0,e
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Softwoods,Résineux,Provincial land,Terres provinciales,,n,,n
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Softwoods,Résineux,Private land,Terres privées,,n,,n
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Hardwoods,Feuillus,Provincial land,Terres provinciales,,n,,n
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Hardwoods,Feuillus,Private land,Terres privées,,n,,n
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2014,2014,YT,Yukon,Yukon,Softwoods,Résineux,Provincial land,Terres provinciales,187000,e,187000,e
2014,2014,YT,Yukon,Yukon,Softwoods,Résineux,Private land,Terres privées,0,a,0,a
2014,2014,YT,Yukon,Yukon,Hardwoods,Feuillus,Provincial land,Terres provinciales,0,e,0,e
2014,2014,YT,Yukon,Yukon,Hardwoods,Feuillus,Private land,Terres privées,0,a,0,a
2014,2014,YT,Yukon,Yukon,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2014,2014,YT,Yukon,Yukon,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2014,2014,MB,Manitoba,Manitoba,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2014,2014,MB,Manitoba,Manitoba,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2014,2014,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2014,2014,NS,Nova Scotia,Nouvelle-Écosse,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2014,2014,NS,Nova Scotia,Nouvelle-Écosse,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2014,2014,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2014,2014,NU,Nunavut,Nunavut,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2014,2014,NU,Nunavut,Nunavut,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2014,2014,NU,Nunavut,Nunavut,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2014,2014,QC,Quebec,Québec,Hardwoods,Feuillus,Federal land,Terres fédérales,13700,a,13700,a
2014,2014,QC,Quebec,Québec,Softwoods,Résineux,Federal land,Terres fédérales,9100,a,9100,a
2014,2014,QC,Quebec,Québec,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2014,2014,SK,Saskatchewan,Saskatchewan,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2014,2014,SK,Saskatchewan,Saskatchewan,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2014,2014,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2014,2014,YT,Yukon,Yukon,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2014,2014,YT,Yukon,Yukon,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2014,2014,YT,Yukon,Yukon,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Hardwoods,Feuillus,Provincial land,Terres provinciales,2810883,E,2810883,E
2014,2014,BC,British Columbia,Colombie-Britannique,Softwoods,Résineux,Provincial land,Terres provinciales,72996819,E,72996819,E
2014,2014,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Provincial land,Terres provinciales,,E,,E
2014,2014,BC,British Columbia,Colombie-Britannique,Softwoods,Résineux,Private land regulated,Terres privées,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Hardwoods,Feuillus,Private land regulated,Terres privées,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Private land regulated,Terres privées,,u,,u
2014,2014,AB,Alberta,Alberta,Softwoods,Résineux,Provincial land,Terres provinciales,19574724,a,19574724,a
2014,2014,AB,Alberta,Alberta,Hardwoods,Feuillus,Provincial land,Terres provinciales,12806998,a,12806998,a
2014,2014,AB,Alberta,Alberta,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2014,2014,AB,Alberta,Alberta,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2014,2014,AB,Alberta,Alberta,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2014,2014,AB,Alberta,Alberta,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2014,2014,ON,Ontario,Ontario,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2014,2014,ON,Ontario,Ontario,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2014,2014,ON,Ontario,Ontario,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2014,2014,ON,Ontario,Ontario,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2014,2014,ON,Ontario,Ontario,Hardwoods,Feuillus,Private land,Terres privées,905712,E,905712,E
2014,2014,ON,Ontario,Ontario,Softwoods,Résineux,Private land,Terres privées,823688,E,823688,E
2014,2014,ON,Ontario,Ontario,Softwoods,Résineux,Provincial land,Terres provinciales,19651219,E,19651219,E
2014,2014,ON,Ontario,Ontario,Hardwoods,Feuillus,Provincial land,Terres provinciales,10657755,E,10657755,E
2015,2015,AB,Alberta,Alberta,Hardwoods,Feuillus,Private land,Terres privées,1329846,E,1329846,E
2015,2015,AB,Alberta,Alberta,Softwoods,Résineux,Private land,Terres privées,551698,E,551698,E
2015,2015,BC,British Columbia,Colombie-Britannique,Hardwoods,Feuillus,Private land,Terres privées,233799,E,233799,E
2015,2015,BC,British Columbia,Colombie-Britannique,Softwoods,Résineux,Private land,Terres privées,5998001,E,5998001,E
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Softwoods,Résineux,Provincial land,Terres provinciales,30000,e,30000,e
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Softwoods,Résineux,Private land,Terres privées,270000,e,270000,e
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Hardwoods,Feuillus,Provincial land,Terres provinciales,10000,e,10000,e
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Hardwoods,Feuillus,Private land,Terres privées,150000,e,150000,e
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Softwoods,Résineux,Provincial land,Terres provinciales,2074685,a,2074685,a
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Softwoods,Résineux,Private land,Terres privées,844500,a,844500,a
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Hardwoods,Feuillus,Provincial land,Terres provinciales,43900,a,43900,a
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Hardwoods,Feuillus,Private land,Terres privées,10900,a,10900,a
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
2015,2015,NS,Nova Scotia,Nouvelle-Écosse,Softwoods,Résineux,Provincial land,Terres provinciales,1000000,e,1000000,e
2015,2015,NS,Nova Scotia,Nouvelle-Écosse,Softwoods,Résineux,Private land,Terres privées,4800000,e,4800000,e
2015,2015,NS,Nova Scotia,Nouvelle-Écosse,Hardwoods,Feuillus,Provincial land,Terres provinciales,400000,e,400000,e
2015,2015,NS,Nova Scotia,Nouvelle-Écosse,Hardwoods,Feuillus,Private land,Terres privées,2100000,e,2100000,e
2015,2015,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2015,2015,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2015,2015,NB,New Brunswick,Nouveau-Brunswick,Softwoods,Résineux,Provincial land,Terres provinciales,3485238,e,3485238,e
2015,2015,NB,New Brunswick,Nouveau-Brunswick,Softwoods,Résineux,Private land,Terres privées,2267700,e,2267700,e
2015,2015,NB,New Brunswick,Nouveau-Brunswick,Hardwoods,Feuillus,Provincial land,Terres provinciales,1819438,e,1819438,e
2015,2015,NB,New Brunswick,Nouveau-Brunswick,Hardwoods,Feuillus,Private land,Terres privées,1481600,e,1481600,e
2015,2015,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2015,2015,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2015,2015,QC,Quebec,Québec,Softwoods,Résineux,Provincial land,Terres provinciales,21167750,p,21167750,p
2015,2015,QC,Quebec,Québec,Softwoods,Résineux,Private land,Terres privées,7035878,p,7035878,p
2015,2015,QC,Quebec,Québec,Hardwoods,Feuillus,Provincial land,Terres provinciales,9002550,p,9002550,p
2015,2015,QC,Quebec,Québec,Hardwoods,Feuillus,Private land,Terres privées,8050395,p,8050395,p
2015,2015,QC,Quebec,Québec,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2015,2015,QC,Quebec,Québec,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2015,2015,MB,Manitoba,Manitoba,Softwoods,Résineux,Provincial land,Terres provinciales,5448582,e,5448582,e
2015,2015,MB,Manitoba,Manitoba,Softwoods,Résineux,Private land,Terres privées,40480,e,40480,e
2015,2015,MB,Manitoba,Manitoba,Hardwoods,Feuillus,Provincial land,Terres provinciales,2762006,e,2762006,e
2015,2015,MB,Manitoba,Manitoba,Hardwoods,Feuillus,Private land,Terres privées,563210,e,563210,e
2015,2015,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2015,2015,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2015,2015,SK,Saskatchewan,Saskatchewan,Softwoods,Résineux,Provincial land,Terres provinciales,4947854,r,4947854,r
2015,2015,SK,Saskatchewan,Saskatchewan,Softwoods,Résineux,Private land,Terres privées,80000,e,80000,e
2015,2015,SK,Saskatchewan,Saskatchewan,Hardwoods,Feuillus,Provincial land,Terres provinciales,3921118,r,3921118,r
2015,2015,SK,Saskatchewan,Saskatchewan,Hardwoods,Feuillus,Private land,Terres privées,200000,e,200000,e
2015,2015,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,r,0,r
2015,2015,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Private land,Terres privées,0,e,0,e
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,Softwoods,Résineux,Provincial land,Terres provinciales,,n,,n
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,Softwoods,Résineux,Private land,Terres privées,,n,,n
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,Hardwoods,Feuillus,Provincial land,Terres provinciales,,n,,n
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,Hardwoods,Feuillus,Private land,Terres privées,,n,,n
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2015,2015,YT,Yukon,Yukon,Softwoods,Résineux,Provincial land,Terres provinciales,187000,e,187000,e
2015,2015,YT,Yukon,Yukon,Softwoods,Résineux,Private land,Terres privées,0,a,0,a
2015,2015,YT,Yukon,Yukon,Hardwoods,Feuillus,Provincial land,Terres provinciales,0,e,0,e
2015,2015,YT,Yukon,Yukon,Hardwoods,Feuillus,Private land,Terres privées,0,a,0,a
2015,2015,YT,Yukon,Yukon,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2015,2015,YT,Yukon,Yukon,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
